Grupo;AnoMesContemplacao;QtdContemLance;MaiorLance;MenorLance;MediaLance;TipoBem;Indicador;NumeroAssembleia;PrazoGrupo;PrazoRestante;INCC;INCC2;GrupoParceiro
010911;202510;8;56,5565;53,8;54,9131625;Auto;;10;72;62;2025-07-23;;N
010911;202511;6;62,3779;56;58,48801667;Auto;;10;72;62;2025-07-23;;N
010911;202512;6;60,1667;57;58,21651667;Auto;;10;72;62;2025-07-23;;N
010911;202601;5;65;56;58,2;Auto;;10;72;62;2025-07-23;;N
010911;202603;6;57;50;53,993;Auto;;10;72;62;2025-07-23;;N
010911;202604;11;52;35;42,35659091;Auto;;10;72;62;2025-07-23;;N
010912;202507;1;45,8828;45,8828;45,8828;Auto;;10;48;38;2025-07-23;;N
010912;202508;6;52,3398;43,7814;47,8649;Auto;;10;48;38;2025-07-23;;N
010912;202509;4;56,5443;50,134;52,169575;Auto;;10;48;38;2025-07-23;;N
010912;202510;10;58,6;52;54,85392;Auto;;10;48;38;2025-07-23;;N
010912;202511;8;70;55;58,7465375;Auto;;10;48;38;2025-07-23;;N
010912;202512;7;61,0402;55;56,73185714;Auto;;10;48;38;2025-07-23;;N
010912;202601;5;61;49;54,74342;Auto;;10;48;38;2025-07-23;;N
010912;202602;6;89,2609;37,756;51,41601667;Auto;;10;48;38;2025-07-23;;N
010912;202603;11;55,5959;35;43,11774545;Auto;;10;48;38;2025-07-23;;N
010913;202507;1;50;50;50;Auto;;10;72;62;2025-07-23;;N
010913;202508;2;48,78;44,9352;46,8576;Auto;;10;72;62;2025-07-23;;N
010913;202509;7;56,0245;51,4982;54,2024;Auto;;10;72;62;2025-07-23;;N
010913;202510;5;58;55;56,64844;Auto;;10;72;62;2025-07-23;;N
010913;202511;5;64,9014;60,91;63,26448;Auto;;10;72;62;2025-07-23;;N
010913;202512;6;61;60;60,28303333;Auto;;10;72;62;2025-07-23;;N
010913;202601;4;65,7384;55,3698;60,02705;Auto;;10;72;62;2025-07-23;;N
010913;202602;3;60;55;58,263;Auto;;10;72;62;2025-07-23;;N
010913;202603;1;56;56;56;Auto;;10;72;62;2025-07-23;;N
010913;202604;11;91,0007;33,1434;51,45664545;Auto;;10;72;62;2025-07-23;;N
010914;202507;2;53,6384;46,9053;50,27185;Auto;;10;84;74;2025-07-23;;S
010914;202508;2;60;51;55,5;Auto;;10;84;74;2025-07-23;;S
010914;202509;7;57,6326;40,3442;50,01777143;Auto;;10;84;74;2025-07-23;;S
010914;202510;4;48,1478;48;48,03695;Auto;;10;84;74;2025-07-23;;S
010914;202511;4;53;48;50;Auto;;10;84;74;2025-07-23;;S
010914;202512;3;50,0234;44,5551;47,74283333;Auto;;10;84;74;2025-07-23;;S
010914;202601;5;50;35,5916;42,08842;Auto;;10;84;74;2025-07-23;;S
010914;202602;6;49,1831;39,8075;43,72356667;Auto;;10;84;74;2025-07-23;;S
010914;202603;10;50;39,2266;43,51286;Auto;;10;84;74;2025-07-23;;S
010914;202604;12;44,665;0,0091;38,690025;Auto;;10;84;74;2025-07-23;;S
010915;202507;4;50;47;48,7305;Auto;;10;100;90;2025-07-23;;S
010915;202508;5;63,8974;53,5394;57,80548;Auto;;10;100;90;2025-07-23;;S
010915;202509;2;60;55;57,5;Auto;;10;100;90;2025-07-23;;S
010915;202510;3;55,8543;54;55,1529;Auto;;10;100;90;2025-07-23;;S
010915;202511;3;55,123;50;52,7543;Auto;;10;100;90;2025-07-23;;S
010915;202512;5;98,5625;50,6572;60,9007;Auto;;10;100;90;2025-07-23;;S
010915;202601;4;57,77;50;54,624675;Auto;;10;100;90;2025-07-23;;S
010915;202602;5;55;43,6327;47,85716;Auto;;10;100;90;2025-07-23;;S
010915;202603;4;45,338;45,1385;45,285775;Auto;;10;100;90;2025-07-23;;S
010915;202604;11;53,9818;12,2795;38,36427273;Auto;;10;100;90;2025-07-23;;S
010916;202507;1;45;45;45;Auto;;10;48;38;2025-07-23;;N
010916;202508;4;46,2522;43,2404;44,7305;Auto;;10;48;38;2025-07-23;;N
010916;202509;3;53,8744;49;51,59553333;Auto;;10;48;38;2025-07-23;;N
010916;202510;11;54,5955;49,571;51,64254545;Auto;;10;48;38;2025-07-23;;N
010916;202511;10;70;51,9122;55,79118;Auto;;10;48;38;2025-07-23;;N
010916;202512;4;55;52;53,58125;Auto;;10;48;38;2025-07-23;;N
010916;202601;9;56,401;45;50,8844;Auto;;10;48;38;2025-07-23;;N
010916;202602;3;46;42;44,33333333;Auto;;10;48;38;2025-07-23;;N
010916;202603;7;53,4858;39,6935;43,81752857;Auto;;10;48;38;2025-07-23;;N
010917;202507;2;49,8673;46,3704;48,11885;Auto;;10;72;62;2025-07-23;;N
010917;202508;2;58,9324;46,196;52,5642;Auto;;10;72;62;2025-07-23;;N
010917;202509;3;57,0563;56;56,50746667;Auto;;10;72;62;2025-07-23;;N
010917;202510;6;59,5074;54;57,02315;Auto;;10;72;62;2025-07-23;;N
010917;202511;2;62,55;55;58,775;Auto;;10;72;62;2025-07-23;;N
010917;202512;4;60,0474;58,6137;58,972125;Auto;;10;72;62;2025-07-23;;N
010917;202601;3;57,9111;50,632;55,18103333;Auto;;10;72;62;2025-07-23;;N
010917;202602;9;57,7564;46,1632;51,17646667;Auto;;10;72;62;2025-07-23;;N
010917;202603;6;55;38,2383;44,74358333;Auto;;10;72;62;2025-07-23;;N
010917;202604;6;52;34,1769;42,9383;Auto;;10;72;62;2025-07-23;;N
010918;202507;1;37,9127;37,9127;37,9127;Auto;;10;48;38;2025-07-23;;N
010918;202508;8;50;41,5478;46,1247875;Auto;;10;48;38;2025-07-23;;N
010918;202509;8;56,3698;46,2909;49,462375;Auto;;10;48;38;2025-07-23;;N
010918;202510;6;55,1166;49,9999;52,16073333;Auto;;10;48;38;2025-07-23;;N
010918;202511;7;70;49,1;54,31182857;Auto;;10;48;38;2025-07-23;;N
010918;202512;4;57,2682;50,0567;53,1206;Auto;;10;48;38;2025-07-23;;N
010918;202601;4;50;46;48,05;Auto;;10;48;38;2025-07-23;;N
010918;202602;7;50,6418;42,6512;45,26117143;Auto;;10;48;38;2025-07-23;;N
010918;202603;6;53;37;44,82426667;Auto;;10;48;38;2025-07-23;;N
010919;202507;1;47;47;47;Auto;;10;72;62;2025-07-23;;N
010919;202508;9;53,9677;50,085;51,07363333;Auto;;10;72;62;2025-07-23;;N
010919;202509;1;58,0606;58,0606;58,0606;Auto;;10;72;62;2025-07-23;;N
010919;202510;6;61,0606;53,2435;56,30745;Auto;;10;72;62;2025-07-23;;N
010919;202511;6;60,024;55;58,516;Auto;;10;72;62;2025-07-23;;N
010919;202512;4;58,4203;56,5;57,940225;Auto;;10;72;62;2025-07-23;;N
010919;202601;11;62,7996;43,3353;50,01008182;Auto;;10;72;62;2025-07-23;;N
010919;202602;4;58,05;44;52,26255;Auto;;10;72;62;2025-07-23;;N
010919;202603;9;52,5424;37,5;42,83333333;Auto;;10;72;62;2025-07-23;;N
010919;202604;8;52;26,5999;36,5515375;Auto;;10;72;62;2025-07-23;;N
010920;202508;1;43,2191;43,2191;43,2191;Auto;;9;72;63;2025-08-21;;S
010920;202509;7;52,3736;45,132;48,57727143;Auto;;9;72;63;2025-08-21;;S
010920;202510;4;54,6;51,5772;52,5286;Auto;;9;72;63;2025-08-21;;S
010920;202511;3;55;53;53,66666667;Auto;;9;72;63;2025-08-21;;S
010920;202512;8;64,2893;53,9437;57,6338;Auto;;9;72;63;2025-08-21;;S
010920;202601;4;65,7397;56;59,251825;Auto;;9;72;63;2025-08-21;;S
010920;202602;4;60;58;59;Auto;;9;72;63;2025-08-21;;S
010920;202603;6;61;47,7859;54,04146667;Auto;;9;72;63;2025-08-21;;S
010920;202604;5;50;33;42,62812;Auto;;9;72;63;2025-08-21;;S
010921;202508;2;47,6219;47,6219;47,6219;Auto;;9;84;75;2025-08-21;;S
010921;202509;6;54,5678;48,1335;51,95093333;Auto;;9;84;75;2025-08-21;;S
010921;202510;2;52;51;51,5;Auto;;9;84;75;2025-08-21;;S
010921;202511;7;56,094;52,9529;54,3092;Auto;;9;84;75;2025-08-21;;S
010921;202512;6;61,352;55,2;56,39033333;Auto;;9;84;75;2025-08-21;;S
010921;202601;5;58;55,3645;56,85444;Auto;;9;84;75;2025-08-21;;S
010921;202602;10;58;55,3228;56,38646;Auto;;9;84;75;2025-08-21;;S
010921;202603;5;60;53,7812;57,02346;Auto;;9;84;75;2025-08-21;;S
010921;202604;12;54,0735;37,5575;44,86649167;Auto;;9;84;75;2025-08-21;;S
010922;202508;4;50,0527;46,1681;48,8052;Auto;;10;100;90;2025-07-23;;S
010922;202509;5;54,2077;50;51,9719;Auto;;10;100;90;2025-07-23;;S
010922;202510;5;57,7462;52,9988;54,08772;Auto;;10;100;90;2025-07-23;;S
010922;202511;6;60,5;54,498;57,46633333;Auto;;10;100;90;2025-07-23;;S
010922;202512;7;58;55,1379;56,52908571;Auto;;10;100;90;2025-07-23;;S
010922;202601;4;60,4263;57,4764;58,975675;Auto;;10;100;90;2025-07-23;;S
010922;202602;5;60,4263;49,1844;54,32214;Auto;;10;100;90;2025-07-23;;S
010922;202603;4;97,1887;43,1236;61,3024;Auto;;10;100;90;2025-07-23;;S
010922;202604;11;55,0209;38,9565;45,23761818;Auto;;10;100;90;2025-07-23;;S
010923;202509;5;50,05;36,2261;42,11782;Auto;;9;84;75;2025-08-21;;S
010923;202510;3;44,2981;42,7087;43,4589;Auto;;9;84;75;2025-08-21;;S
010923;202511;5;50,7838;46,2204;48,9326;Auto;;9;84;75;2025-08-21;;S
010923;202512;8;55;51;52,267175;Auto;;9;84;75;2025-08-21;;S
010923;202601;2;56,6057;49,1606;52,88315;Auto;;9;84;75;2025-08-21;;S
010923;202602;6;52;48,4653;49,66283333;Auto;;9;84;75;2025-08-21;;S
010923;202603;6;48;38,4472;44,26475;Auto;;9;84;75;2025-08-21;;S
010923;202604;6;43,9735;40,1867;42,8012;Auto;;9;84;75;2025-08-21;;S
010924;202508;2;45,3655;44,0444;44,70495;Auto;;9;84;75;2025-08-21;;S
010924;202509;5;62,6473;48,1359;54,14178;Auto;;9;84;75;2025-08-21;;S
010924;202510;2;52,426;52,408;52,417;Auto;;9;84;75;2025-08-21;;S
010924;202511;4;53,0091;52;52,502275;Auto;;9;84;75;2025-08-21;;S
010924;202512;3;55,5095;55,5095;55,5095;Auto;;9;84;75;2025-08-21;;S
010924;202601;1;50;50;50;Auto;;9;84;75;2025-08-21;;S
010924;202602;5;55;46;49,73834;Auto;;9;84;75;2025-08-21;;S
010924;202603;5;57,5016;43,2178;48,54388;Auto;;9;84;75;2025-08-21;;S
010924;202604;3;43,2178;28,9997;36,64926667;Auto;;9;84;75;2025-08-21;;S
010925;202508;2;41,3106;37,9836;39,6471;Auto;;9;48;39;2025-08-21;;S
010925;202509;3;46,5835;39,4245;43,66933333;Auto;;9;48;39;2025-08-21;;S
010925;202510;7;55,812;46,6693;50,58095714;Auto;;9;48;39;2025-08-21;;S
010925;202511;7;56,5677;51;52,49861429;Auto;;9;48;39;2025-08-21;;S
010925;202512;9;60;52;54,03766667;Auto;;9;48;39;2025-08-21;;S
010925;202601;6;53;51;52,21916667;Auto;;9;48;39;2025-08-21;;S
010925;202602;6;55,3466;45,3111;49,13818333;Auto;;9;48;39;2025-08-21;;S
010925;202603;7;54,3466;45;49,56481429;Auto;;9;48;39;2025-08-21;;S
010925;202604;7;53,3476;36,9592;45,15882857;Auto;;9;48;39;2025-08-21;;S
010926;202509;4;45;42,3773;44,094325;Auto;;9;100;91;2025-08-21;;S
010926;202510;4;61,8627;53,6957;57,040125;Auto;;9;100;91;2025-08-21;;S
010926;202511;6;57,4708;51;53,71723333;Auto;;9;100;91;2025-08-21;;S
010926;202512;6;55;51,5;52,94908333;Auto;;9;100;91;2025-08-21;;S
010926;202601;6;57,4644;52,8145;54,50898333;Auto;;9;100;91;2025-08-21;;S
010926;202602;3;55,9257;54;54,97523333;Auto;;9;100;91;2025-08-21;;S
010926;202603;8;60,1242;51,8524;55,2602125;Auto;;9;100;91;2025-08-21;;S
010926;202604;10;59,5386;45,74;51,64882;Auto;;9;100;91;2025-08-21;;S
010927;202510;3;55;50,9304;52,64346667;Auto;;8;72;64;2025-09-19;;S
010927;202511;4;52;49;50,5;Auto;;8;72;64;2025-09-19;;S
010927;202512;3;52,1739;52,1739;52,1739;Auto;;8;72;64;2025-09-19;;S
010927;202601;2;50,7209;50;50,36045;Auto;;8;72;64;2025-09-19;;S
010927;202602;3;49,3911;49,3911;49,3911;Auto;;8;72;64;2025-09-19;;S
010927;202603;1;49,4249;49,4249;49,4249;Auto;;8;72;64;2025-09-19;;S
010927;202604;9;51;47,0653;48,78887778;Auto;;8;72;64;2025-09-19;;S
010928;202510;7;52,5;49,0657;50,99592857;Auto;;8;48;40;2025-09-19;;N
010928;202511;5;53,9;51;52,068;Auto;;8;48;40;2025-09-19;;N
010928;202512;3;60;53,0824;56,02746667;Auto;;8;48;40;2025-09-19;;N
010928;202601;7;56;53,1344;54,47058571;Auto;;8;48;40;2025-09-19;;N
010928;202602;3;56,8341;45;49,27803333;Auto;;8;48;40;2025-09-19;;N
010928;202603;10;53,1356;41;43,98594;Auto;;8;48;40;2025-09-19;;N
010929;202508;1;42,8146;42,8146;42,8146;Auto;;9;84;75;2025-08-21;;S
010929;202509;9;48,5839;41,059;44,98723333;Auto;;9;84;75;2025-08-21;;S
010929;202510;3;50;48;48,87;Auto;;9;84;75;2025-08-21;;S
010929;202511;2;50;47,258;48,629;Auto;;9;84;75;2025-08-21;;S
010929;202512;1;50,3584;50,3584;50,3584;Auto;;9;84;75;2025-08-21;;S
010929;202601;11;96,5791;44,4844;78,51007273;Auto;;9;84;75;2025-08-21;;S
010929;202602;4;44,0687;40,321;41,875575;Auto;;9;84;75;2025-08-21;;S
010929;202603;5;42,8857;37;39,49454;Auto;;9;84;75;2025-08-21;;S
010929;202604;9;47,3393;24,7614;35,17586667;Auto;;9;84;75;2025-08-21;;S
010930;202509;1;50,8418;50,8418;50,8418;Auto;;8;100;92;2025-09-19;;S
010930;202510;2;49,6574;49;49,3287;Auto;;8;100;92;2025-09-19;;S
010930;202511;1;50,9601;50,9601;50,9601;Auto;;8;100;92;2025-09-19;;S
010930;202601;3;50,1;48;48,8368;Auto;;8;100;92;2025-09-19;;S
010930;202602;1;50;50;50;Auto;;8;100;92;2025-09-19;;S
010930;202603;3;52,7496;50;51,24986667;Auto;;8;100;92;2025-09-19;;S
010930;202604;9;58;45;49,97875556;Auto;;8;100;92;2025-09-19;;S
010931;202508;1;51;51;51;Auto;;9;84;75;2025-08-21;;N
010931;202509;3;52,0004;50,15;51,05013333;Auto;;9;84;75;2025-08-21;;N
010931;202511;1;52,7534;52,7534;52,7534;Auto;;9;84;75;2025-08-21;;N
010931;202512;3;56,0031;55,5;55,83436667;Auto;;9;84;75;2025-08-21;;N
010931;202601;3;56,0756;55,8343;55,91473333;Auto;;9;84;75;2025-08-21;;N
010931;202602;8;65,6132;52,3899;58,7064625;Auto;;9;84;75;2025-08-21;;N
010931;202603;3;61,1;43,7068;49,99026667;Auto;;9;84;75;2025-08-21;;N
010931;202604;6;50,4522;28,7863;40,58681667;Auto;;9;84;75;2025-08-21;;N
010932;202508;1;48;48;48;Auto;;9;84;75;2025-08-21;;N
010932;202509;3;56,315;52;54,61596667;Auto;;9;84;75;2025-08-21;;N
010932;202510;4;53,0127;52;52,253175;Auto;;9;84;75;2025-08-21;;N
010932;202511;3;55,4174;54,5;54,97246667;Auto;;9;84;75;2025-08-21;;N
010932;202512;4;56,6;56,0042;56,15315;Auto;;9;84;75;2025-08-21;;N
010932;202601;4;57,2;55,5622;56,374025;Auto;;9;84;75;2025-08-21;;N
010932;202602;9;95,3319;55,0056;62,17844444;Auto;;9;84;75;2025-08-21;;N
010932;202603;2;56,67;56,01;56,34;Auto;;9;84;75;2025-08-21;;N
010932;202604;11;60;49,4396;53,71912727;Auto;;9;84;75;2025-08-21;;N
010933;202509;2;47,5989;47,5951;47,597;Auto;;8;84;76;2025-09-19;;S
010933;202510;5;98,8567;49,1;59,11378;Auto;;8;84;76;2025-09-19;;S
010933;202511;4;59;49,9999;52,972475;Auto;;8;84;76;2025-09-19;;S
010933;202512;4;55;52,1579;54,289475;Auto;;8;84;76;2025-09-19;;S
010933;202601;6;51;39,0058;46,13215;Auto;;8;84;76;2025-09-19;;S
010933;202602;5;49,0001;47,0001;47,87174;Auto;;8;84;76;2025-09-19;;S
010933;202603;5;48,9999;40;43,2004;Auto;;8;84;76;2025-09-19;;S
010933;202604;7;45,1349;28,1851;37,78812857;Auto;;8;84;76;2025-09-19;;S
010934;202510;6;53;48;49,81255;Auto;;8;84;76;2025-09-19;;N
010934;202512;4;53,2806;50,1447;51,87545;Auto;;8;84;76;2025-09-19;;N
010934;202601;2;56;55,0203;55,51015;Auto;;8;84;76;2025-09-19;;N
010934;202602;6;96,5708;1,7933;74,01236667;Auto;;8;84;76;2025-09-19;;N
010934;202603;3;55;45;51,1844;Auto;;8;84;76;2025-09-19;;N
010934;202604;7;54,6977;30,457;41,01334286;Auto;;8;84;76;2025-09-19;;N
010935;202509;2;43,4823;41,1251;42,3037;Auto;;8;48;40;2025-09-19;;N
010935;202510;4;52,2;48,1253;50,628575;Auto;;8;48;40;2025-09-19;;N
010935;202511;9;57,6392;50;52,82138889;Auto;;8;48;40;2025-09-19;;N
010935;202512;7;55;51,6676;53,16564286;Auto;;8;48;40;2025-09-19;;N
010935;202601;2;54,1968;53,1579;53,67735;Auto;;8;48;40;2025-09-19;;N
010935;202602;5;54,7034;45,3111;50,4029;Auto;;8;48;40;2025-09-19;;N
010935;202603;8;53,7034;43,667;48,2975375;Auto;;8;48;40;2025-09-19;;N
010936;202510;1;52;52;52;Auto;;8;84;76;2025-09-19;;S
010936;202511;1;41,0001;41,0001;41,0001;Auto;;8;84;76;2025-09-19;;S
010936;202512;3;45,9384;41;42,64613333;Auto;;8;84;76;2025-09-19;;S
010936;202602;2;45,25;42;43,625;Auto;;8;84;76;2025-09-19;;S
010936;202603;3;43,74;39;40,91333333;Auto;;8;84;76;2025-09-19;;S
010936;202604;7;47;40;42,57467143;Auto;;8;84;76;2025-09-19;;S
010937;202509;1;56,3515;56,3515;56,3515;Auto;;8;72;64;2025-09-19;;S
010937;202510;3;49,0824;46,35;47,2608;Auto;;8;72;64;2025-09-19;;S
010937;202511;3;48,6848;46,5609;47,28606667;Auto;;8;72;64;2025-09-19;;S
010937;202512;1;49,3635;49,3635;49,3635;Auto;;8;72;64;2025-09-19;;S
010937;202601;1;46,2;46,2;46,2;Auto;;8;72;64;2025-09-19;;S
010937;202602;2;50,8342;48,9588;49,8965;Auto;;8;72;64;2025-09-19;;S
010937;202603;4;55,8342;50;53,5355;Auto;;8;72;64;2025-09-19;;S
010937;202604;7;51,9939;48;50,28484286;Auto;;8;72;64;2025-09-19;;S
010938;202510;2;49;49;49;Auto;;7;84;77;2025-10-22;;S
010938;202511;3;51,2214;50;50,74046667;Auto;;7;84;77;2025-10-22;;S
010938;202512;2;53,0443;53,0443;53,0443;Auto;;7;84;77;2025-10-22;;S
010938;202602;1;56;56;56;Auto;;7;84;77;2025-10-22;;S
010938;202603;1;56,4222;56,4222;56,4222;Auto;;7;84;77;2025-10-22;;S
010938;202604;6;62;57,8844;60,31406667;Auto;;7;84;77;2025-10-22;;S
010939;202510;4;54,2801;51;52,37865;Auto;;8;100;92;2025-09-19;;S
010939;202511;3;60;53;56,25383333;Auto;;8;100;92;2025-09-19;;S
010939;202512;2;55,2116;53;54,1058;Auto;;8;100;92;2025-09-19;;S
010939;202601;1;53;53;53;Auto;;8;100;92;2025-09-19;;S
010939;202603;4;55;49,1704;51,695375;Auto;;8;100;92;2025-09-19;;S
010939;202604;10;50,3436;38,9357;46,32233;Auto;;8;100;92;2025-09-19;;S
010940;202510;1;42,5575;42,5575;42,5575;Auto;;7;48;41;2025-10-22;;N
010940;202511;6;70;46,9315;53,60158333;Auto;;7;48;41;2025-10-22;;N
010940;202512;6;58;51;53,78843333;Auto;;7;48;41;2025-10-22;;N
010940;202601;4;53;52;52,5;Auto;;7;48;41;2025-10-22;;N
010940;202602;4;55;52;53,33285;Auto;;7;48;41;2025-10-22;;N
010940;202603;4;53;50;50,8915;Auto;;7;48;41;2025-10-22;;N
010940;202604;8;52;39,8797;42,905475;Auto;;7;48;41;2025-10-22;;N
010941;202511;3;36;36;36;Auto;;8;84;76;2025-09-19;;S
010941;202512;1;43,5272;43,5272;43,5272;Auto;;8;84;76;2025-09-19;;S
010941;202601;4;56;51;54,25;Auto;;8;84;76;2025-09-19;;S
010941;202602;2;51;50;50,5;Auto;;8;84;76;2025-09-19;;S
010941;202603;5;63,7747;47,2;52,79494;Auto;;8;84;76;2025-09-19;;S
010941;202604;5;54;44,3455;48,15424;Auto;;8;84;76;2025-09-19;;S
010942;202510;4;59,2236;50,009;53,402075;Auto;;8;72;64;2025-09-19;;S
010942;202511;2;56,1;55;55,55;Auto;;8;72;64;2025-09-19;;S
010942;202512;3;57,1181;57,1181;57,1181;Auto;;8;72;64;2025-09-19;;S
010942;202601;4;59;55,012;56,8103;Auto;;8;72;64;2025-09-19;;S
010942;202602;3;57;56,0696;56,68986667;Auto;;8;72;64;2025-09-19;;S
010942;202603;3;62;60;61,33333333;Auto;;8;72;64;2025-09-19;;S
010942;202604;8;60,337;56,3112;57,861475;Auto;;8;72;64;2025-09-19;;S
010943;202511;1;53,0483;53,0483;53,0483;Auto;;7;100;93;2025-10-22;;S
010943;202512;1;51,0259;51,0259;51,0259;Auto;;7;100;93;2025-10-22;;S
010943;202602;2;53,4279;53,4279;53,4279;Auto;;7;100;93;2025-10-22;;S
010943;202603;4;58;53;55,18065;Auto;;7;100;93;2025-10-22;;S
010943;202604;5;60,2958;53,9055;55,84026;Auto;;7;100;93;2025-10-22;;S
010944;202510;2;49,0296;48,4966;48,7631;Auto;;7;84;77;2025-10-22;;S
010944;202511;2;49;41,8674;45,4337;Auto;;7;84;77;2025-10-22;;S
010944;202512;2;52,25;47;49,625;Auto;;7;84;77;2025-10-22;;S
010944;202601;2;50;50;50;Auto;;7;84;77;2025-10-22;;S
010944;202602;1;51;51;51;Auto;;7;84;77;2025-10-22;;S
010944;202603;1;46,8989;46,8989;46,8989;Auto;;7;84;77;2025-10-22;;S
010944;202604;6;51,5649;40,8947;48,26185;Auto;;7;84;77;2025-10-22;;S
010945;202510;3;52,5338;51,98;52,18826667;Auto;;7;72;65;2025-10-22;;S
010945;202511;2;55;55;55;Auto;;7;72;65;2025-10-22;;S
010945;202512;2;56,313;56,313;56,313;Auto;;7;72;65;2025-10-22;;S
010945;202601;3;60,5821;56,4;58,99403333;Auto;;7;72;65;2025-10-22;;S
010945;202602;4;63;57,0869;60,054225;Auto;;7;72;65;2025-10-22;;S
010945;202603;3;68;59,5946;62,49006667;Auto;;7;72;65;2025-10-22;;S
010945;202604;7;63,2427;59,6789;60,89817143;Auto;;7;72;65;2025-10-22;;S
010946;202510;2;46,5242;30;38,2621;Auto;;7;48;41;2025-10-22;;N
010946;202511;7;51,0405;48,2621;49,62034286;Auto;;7;48;41;2025-10-22;;N
010946;202512;6;56;52;54,48245;Auto;;7;48;41;2025-10-22;;N
010946;202601;8;63,6933;51;54,9617375;Auto;;7;48;41;2025-10-22;;N
010946;202602;2;52,85;49,321;51,0855;Auto;;7;48;41;2025-10-22;;N
010946;202603;8;53;42,9865;47,8306875;Auto;;7;48;41;2025-10-22;;N
010946;202604;6;53,8969;40;45,22538333;Auto;;7;48;41;2025-10-22;;N
010947;202511;6;62;53,2;57,86666667;Auto;;7;72;65;2025-10-22;;S
010947;202512;4;63;60,8667;61,55835;Auto;;7;72;65;2025-10-22;;S
010947;202601;3;65;62;64;Auto;;7;72;65;2025-10-22;;S
010947;202602;4;65;62,3458;63,99395;Auto;;7;72;65;2025-10-22;;S
010947;202603;3;69,2398;62,477;65,04776667;Auto;;7;72;65;2025-10-22;;S
010947;202604;4;66,5933;48,0182;56,996625;Auto;;7;72;65;2025-10-22;;S
010948;202510;2;45,7998;45,7998;45,7998;Auto;;7;84;77;2025-10-22;;S
010948;202512;2;49,9854;49,9854;49,9854;Auto;;7;84;77;2025-10-22;;S
010948;202601;2;53,3967;53,3967;53,3967;Auto;;7;84;77;2025-10-22;;S
010948;202602;3;61,802;53;56,06623333;Auto;;7;84;77;2025-10-22;;S
010948;202603;2;60,5621;58,3196;59,44085;Auto;;7;84;77;2025-10-22;;S
010948;202604;5;56,0399;38,7561;45,23016;Auto;;7;84;77;2025-10-22;;S
010949;202511;5;46;45;45,2;Auto;;7;72;65;2025-10-22;;S
010949;202512;2;62,7167;52,7;57,70835;Auto;;7;72;65;2025-10-22;;S
010949;202601;3;57,7083;57,7083;57,7083;Auto;;7;72;65;2025-10-22;;S
010949;202602;1;54;54;54;Auto;;7;72;65;2025-10-22;;S
010949;202603;4;65;56,6548;59,9137;Auto;;7;72;65;2025-10-22;;S
010949;202604;3;60,478;50;54,526;Auto;;7;72;65;2025-10-22;;S
010950;202510;2;47,653;46,6887;47,17085;Auto;;7;72;65;2025-10-22;;S
010950;202511;3;55,8682;49,01;51,5744;Auto;;7;72;65;2025-10-22;;S
010950;202512;3;56;52,813;54,60433333;Auto;;7;72;65;2025-10-22;;S
010950;202601;2;55,4105;54,6043;55,0074;Auto;;7;72;65;2025-10-22;;S
010950;202602;4;56,5662;53,5689;54,79965;Auto;;7;72;65;2025-10-22;;S
010950;202603;3;62,1111;61,5662;61,74783333;Auto;;7;72;65;2025-10-22;;S
010950;202604;4;61,3503;51,1769;57,2831;Auto;;7;72;65;2025-10-22;;S
010951;202510;2;50,2569;45,6049;47,9309;Auto;;7;84;77;2025-10-22;;S
010951;202511;2;49,5981;48;48,79905;Auto;;7;84;77;2025-10-22;;S
010951;202512;1;50;50;50;Auto;;7;84;77;2025-10-22;;S
010951;202601;2;50,05;50;50,025;Auto;;7;84;77;2025-10-22;;S
010951;202602;2;53,4591;51;52,22955;Auto;;7;84;77;2025-10-22;;S
010951;202603;3;52;44,4969;47,8323;Auto;;7;84;77;2025-10-22;;S
010951;202604;6;51;28,177;38,23303333;Auto;;7;84;77;2025-10-22;;S
010952;202510;1;60;60;60;Auto;;7;72;65;2025-10-22;;S
010952;202512;3;60,6667;60,6667;60,6667;Auto;;7;72;65;2025-10-22;;S
010952;202601;2;62,1145;59,9175;61,016;Auto;;7;72;65;2025-10-22;;S
010952;202603;1;50,5653;50,5653;50,5653;Auto;;7;72;65;2025-10-22;;S
010952;202604;6;58;50,01;53,5227;Auto;;7;72;65;2025-10-22;;S
010953;202510;1;45,78;45,78;45,78;Auto;;7;84;77;2025-10-22;;S
010953;202511;2;48,2;48,01;48,105;Auto;;7;84;77;2025-10-22;;S
010953;202512;1;51,1447;51,1447;51,1447;Auto;;7;84;77;2025-10-22;;S
010953;202601;1;53,3967;53,3967;53,3967;Auto;;7;84;77;2025-10-22;;S
010953;202602;2;55,6514;51;53,3257;Auto;;7;84;77;2025-10-22;;S
010953;202603;3;58,089;52;54,69633333;Auto;;7;84;77;2025-10-22;;S
010953;202604;3;50,7447;40;47,07113333;Auto;;7;84;77;2025-10-22;;S
010954;202510;1;52,4307;52,4307;52,4307;Auto;;7;72;65;2025-10-22;;S
010954;202511;3;50;50;50;Auto;;7;72;65;2025-10-22;;S
010954;202512;4;55,01;53,4861;53,867075;Auto;;7;72;65;2025-10-22;;S
010954;202602;2;57,651;52,1313;54,89115;Auto;;7;72;65;2025-10-22;;S
010954;202603;4;62,651;54,1917;59,48425;Auto;;7;72;65;2025-10-22;;S
010954;202604;5;58,7827;51;54,30032;Auto;;7;72;65;2025-10-22;;S
